TRACKINGTASKDESCR,SERIALNUMBER,TIMESTAMP
SrtAutoGood,151634002179,2016-08-25 08:15:10.680
Start Assembly Line 2,151639006142,2016-09-29 16:00:30.933
SrtAutoGood,151639006142,2016-09-29 16:38:22.487
Start Assembly Line 2,151638004766,2016-10-03 14:08:57.160
SrtAutoGood,151638004766,2016-10-03 14:52:49.867
Start Assembly Line 2,151638000876,2016-10-03 16:24:27.443
Start Assembly Line 2,151638000900,2016-10-03 16:55:40.170
SrtAutoGood,151638000876,2016-10-04 08:12:45.120
SrtAutoGood,151638000900,2016-10-04 09:49:30.960
SrtAutoGood,151644002387,2016-11-17 08:09:34.267
SrtAutoGood,151647001885,2016-11-21 12:14:51.100
SrtAutoGood,151704004675,2017-01-25 14:50:56.087
SrtAutoGood,151704006698,2017-01-25 16:15:07.850
SrtAutoGood,151704004775,2017-01-26 08:33:29.600
Start Assembly Line 2,151704006064,2017-01-26 15:53:26.493
SrtAutoGood,151703005670,2017-01-26 16:29:24.370
SrtAutoGood,151704006064,2017-01-26 16:35:21.987
SrtAutoGood,151704006822,2017-01-27 08:27:31.133
Start Assembly Line 2,151705005043,2017-02-02 14:02:00.417
SrtAutoGood,151705005043,2017-02-02 14:52:09.017
SrtAutoGood,151706001167,2017-02-07 14:46:18.877
SrtAutoGood,151706001164,2017-02-08 08:03:56.263
SrtAutoGood,151706005971,2017-02-09 16:48:21.450
SrtAutoGood,151706005988,2017-02-10 08:18:15.173
SrtAutoGood,151705006153,2017-02-10 14:27:27.880
SrtAutoGood,151705001877,2017-02-14 07:29:55.477
SrtAutoGood,151642006650,2016-10-20 11:03:48.047
SrtAutoGood,151643003854,2016-10-25 17:06:47.080
SrtAutoGood,151651000453,2016-12-20 16:35:54.650
SrtAutoGood,151651000433,2016-12-21 09:03:50.600
Start Assembly Line 2,151701000575,2017-01-05 13:58:40.860
Start Assembly Line 2,151701000576,2017-01-05 13:59:30.213
SrtAutoGood,151701000575,2017-01-05 14:30:28.963
SrtAutoGood,151701000576,2017-01-09 09:30:24.737
SrtAutoGood,151702000091,2017-01-09 12:12:58.717
SrtAutoGood,151702002996,2017-01-10 13:58:25.473
SrtAutoGood,151708005655,2017-02-22 16:16:43.773
SrtAutoGood,151708005705,2017-02-23 08:16:41.713
SrtAutoGood,151708004574,2017-02-24 11:42:49.440
SrtAutoGood,151702005157,2017-01-12 08:48:08.293
SrtAutoGood,151703000352,2017-01-16 15:10:47.267
Start Assembly Line 2,151707002549,2017-03-01 15:30:18.950
SrtAutoGood,151707002549,2017-03-01 16:12:37.963
SrtAutoGood,151708000326,2017-03-02 08:36:00.930
Start Assembly Line 2,151710001772,2017-03-03 16:24:57.470
SrtAutoGood,151710001772,2017-03-06 10:44:01.403
SrtAutoGood,151709005890,2017-03-06 11:00:52.700
Start Assembly Line 2,151638004738,2016-10-03 13:32:24.423
SrtAutoGood,151638004738,2016-10-03 14:16:41.123
Start Assembly Line 2,151638000836,2016-10-03 15:32:23.157
SrtAutoGood,151638000836,2016-10-03 16:16:56.903
Start Assembly Line 2,151638000903,2016-10-04 08:02:31.907
SrtAutoGood,151638000903,2016-10-04 08:51:51.357
SrtAutoGood,151640000603,2016-10-04 12:15:51.250
SrtAutoGood,151640001763,2016-10-04 12:53:10.820
SrtAutoGood,151634008901,2016-10-04 13:58:51.647
SrtAutoGood,151611006343,2016-10-04 21:10:46.007
SrtAutoGood,151647002992,2016-11-21 16:07:20.577
SrtAutoGood,151704001689,2017-01-24 10:59:49.383
SrtAutoGood,151703005855,2017-01-25 15:17:51.283
SrtAutoGood,151704004790,2017-01-26 08:56:29.793
SrtAutoGood,151705006472,2017-02-01 14:51:21.830
SrtAutoGood,151705006532,2017-02-02 14:53:18.307
SrtAutoGood,151647002865,2016-12-07 14:49:06.720
SrtAutoGood,151706001214,2017-02-06 14:05:03.823
SrtAutoGood,151706003535,2017-02-08 10:27:58.167
SrtAutoGood,151706008021,2017-02-08 12:19:47.113
SrtAutoGood,151707001782,2017-02-13 11:42:26.313
SrtAutoGood,151641008799,2016-10-19 14:37:03.880
SrtAutoGood,151641008823,2016-10-19 14:54:41.573
SrtAutoGood,151642003018,2016-10-20 08:36:18.307
SrtAutoGood,151642003030,2016-10-20 08:56:44.260
SrtAutoGood,151642005911,2016-10-25 11:51:54.723
Start Assembly Line 2,151701000513,2017-01-05 11:46:07.037
SrtAutoGood,151701000513,2017-01-05 12:19:18.130
SrtAutoGood,151702001654,2017-01-10 15:25:53.910
SrtAutoGood,151702003970,2017-01-11 11:19:56.670
SrtAutoGood,151707003715,2017-02-15 14:25:25.633
SrtAutoGood,151707002602,2017-02-17 08:40:02.650
SrtAutoGood,151707002603,2017-02-17 08:40:37.413
SrtAutoGood,151708005868,2017-02-23 16:22:26.480
SrtAutoGood,151703003885,2017-01-17 13:46:55.287
SrtAutoGood,151703003945,2017-01-17 15:58:00.507
SrtAutoGood,151703005940,2017-01-19 10:26:36.333
SrtAutoGood,151703005909,2017-01-19 11:11:50.220
SrtAutoGood,151703006085,2017-01-19 11:15:02.643
SrtAutoGood,151703006090,2017-01-19 11:23:26.250
SrtAutoGood,151704000226,2017-01-23 13:57:27.670
SrtAutoGood,151703005754,2017-01-23 15:56:54.897
SrtAutoGood,151708006450,2017-03-01 12:15:41.257
SrtAutoGood,151708000328,2017-03-01 16:31:23.180
Start Assembly Line 2,151710001808,2017-03-06 08:13:51.747
SrtAutoGood,151710001808,2017-03-06 09:02:34.720
SrtAutoGood,151552002227,2015-12-22 09:36:49.887
SrtAutoGood,151606009144,2016-02-12 11:57:29.567
SrtAutoGood,151606009251,2016-02-12 14:09:09.627
SrtAutoGood,151606009299,2016-02-15 06:47:42.337
SrtAutoGood,151607001082,2016-02-15 14:09:02.513
SrtAutoGood,151621006583,2016-05-26 14:11:29.487
SrtAutoGood,151620005581,2016-05-27 11:59:47.283
SrtAutoGood,151628004687,2016-07-15 08:41:46.277
SrtAutoGood,151628006060,2016-07-15 10:57:41.530
SrtAutoGood,151628006056,2016-07-15 13:44:13.487
SrtAutoGood,151636008251,2016-09-09 09:01:30.500
SrtAutoGood,151636008258,2016-09-09 09:08:36.597
SrtAutoGood,151636009105,2016-09-09 10:25:00.357
SrtAutoGood,151642000814,2016-10-17 15:17:40.783
SrtAutoGood,151642004231,2016-10-19 14:51:11.937
SrtAutoGood,151642004233,2016-10-19 15:57:28.680
SrtAutoGood,151643001026,2016-10-20 10:03:52.123
SrtAutoGood,151642005833,2016-10-21 13:48:23.683
SrtAutoGood,151643001026,2016-10-26 17:33:33.650
Start Assembly Line 2,151651002105,2016-12-20 08:32:25.310
SrtAutoGood,151651002105,2016-12-20 09:17:16.557
Start Assembly Line 2,151701000462,2017-01-05 11:01:31.897
SrtAutoGood,151701000462,2017-01-05 14:15:37.930
SrtAutoGood,151707007601,2017-02-20 07:24:47.767
SrtAutoGood,151707000174,2017-02-20 13:33:09.730
SrtAutoGood,151629004749,2016-07-21 09:48:47.503
SrtAutoGood,151629004752,2016-07-21 09:52:04.673
Start Assembly Line 2,151629006009,2016-07-22 10:05:10.947
SrtAutoGood,151629006009,2016-07-22 10:42:03.257
SrtAutoGood,151539002383,2016-07-22 17:13:00.250
SrtAutoGood,151630008782,2016-07-29 10:48:21.927
SrtAutoGood,151637010186,2016-09-16 10:51:15.100
SrtAutoGood,151637010198,2016-09-16 11:00:51.693
SrtAutoGood,151638003907,2016-09-21 14:54:18.147
SrtAutoGood,151641005382,2016-11-04 11:15:03.277
SrtAutoGood,151646004277,2016-11-15 08:52:56.853
SrtAutoGood,151702005132,2017-01-11 17:11:10.683
SrtAutoGood,151703000406,2017-01-16 16:05:24.640
SrtAutoGood,151703001165,2017-01-16 16:18:55.350
SrtAutoGood,151703003052,2017-01-17 13:42:15.190
SrtAutoGood,151703003071,2017-01-17 13:58:02.440
Start Assembly Line 2,151703007720,2017-01-20 11:36:59.067
SrtAutoGood,151703007720,2017-01-20 12:13:46.373
SrtAutoGood,151710000743,2017-03-08 08:11:32.530
SrtAutoGood,151710005219,2017-03-09 11:03:11.080
SrtAutoGood,151706008131,2017-02-10 13:47:59.533
SrtAutoGood,151705006197,2017-02-10 15:07:15.820
SrtAutoGood,151707002739,2017-02-14 10:03:23.190
SrtAutoGood,151707001874,2017-02-14 11:49:53.513
SrtAutoGood,151445003945,2014-11-03 15:33:26.987
P020-21,151449000309,2014-12-20 13:09:57.000
manual read,151447005517,2015-02-05 12:17:18.000
manual read,151448007961,2015-02-06 10:23:44.000
manual read,151448007958,2015-02-06 10:23:11.000
manual read,151447005517,2015-02-05 12:17:18.000
manual read,151448007961,2015-02-06 10:23:44.000
manual read,151448007958,2015-02-06 10:23:11.000
manual read,151447005517,2015-02-09 18:23:49.000
SrtAutoGood,151507003688,2015-02-10 10:28:59.827
SrtAutoGood,151512003194,2015-03-20 09:18:19.743
Start Assembly Line 2,151513007202,2015-03-31 08:44:18.153
SrtAutoGood,151513007202,2015-03-31 09:40:28.473
SrtAutoGood,151521002161,2015-05-15 14:59:31.787
SrtAutoGood,151529006350,2015-07-23 12:23:56.370
Sorter HOLD,151539001147,2015-09-25 14:52:56.167
SrtAutoGood,151552003551,2015-12-22 08:58:32.867
SrtAutoGood,151529006350,2016-02-13 09:08:37.687
SrtAutoGood,151612005579,2016-03-31 16:58:57.083
SrtAutoGood,151613002735,2016-04-04 16:15:18.870
SrtAutoGood,151615000574,2016-04-11 16:07:34.940
SrtAutoGood,151615000566,2016-04-11 16:32:52.580
SrtAutoGood,151615000539,2016-04-12 09:04:48.277
SrtAutoGood,151621006750,2016-05-25 11:54:00.257
SrtAutoGood,151621006503,2016-05-26 11:30:07.493
StrangerManGood,151620007085,2016-05-26 15:31:32.317
Start Assembly Line 2,151621007785,2016-05-30 08:14:56.770
SrtAutoGood,151621007785,2016-05-30 08:48:15.357
SrtAutoGood,151636003283,2016-09-07 15:49:54.397
SrtAutoGood,151637000611,2016-09-12 18:09:49.683
SrtAutoGood,151641008774,2016-10-19 14:14:03.910
SrtAutoGood,151642004264,2016-10-19 16:28:48.207
SrtAutoGood,151642000995,2016-10-26 18:38:22.373
Start Assembly Line 2,151701000524,2017-01-05 11:56:16.787
SrtAutoGood,151701000524,2017-01-05 12:28:36.833
SrtAutoGood,151702002961,2017-01-10 12:01:04.550
SrtAutoGood,151702002974,2017-01-10 12:18:34.873
SrtAutoGood,151702001417,2017-01-10 15:58:24.920
SrtAutoGood,151702000402,2017-01-11 10:19:15.357
SrtAutoGood,151702000412,2017-01-11 10:26:09.127
SrtAutoGood,151702000430,2017-01-11 10:41:54.393
SrtAutoGood,151707008694,2017-02-16 15:01:50.367
SrtAutoGood,151708003452,2017-02-17 10:36:19.297
SrtAutoGood,151638002749,2016-09-20 18:12:34.610
SrtAutoGood,151642003621,2016-11-04 13:44:49.620
Start Assembly Line 2,151641003819,2016-11-09 08:49:10.323
SrtAutoGood,151641003819,2016-11-09 09:33:41.220
SrtAutoGood,151646000957,2016-11-14 12:04:33.190
SrtAutoGood,151645002260,2016-11-15 11:07:55.470
SrtAutoGood,151702005269,2017-01-13 16:08:19.183
SrtAutoGood,151703003975,2017-01-17 16:48:22.570
SrtAutoGood,151703005916,2017-01-19 11:42:55.423
SrtAutoGood,151704000409,2017-01-24 08:13:34.103
SrtAutoGood,151707007956,2017-03-01 11:51:33.747
SrtAutoGood,151708006451,2017-03-01 12:16:26.927
SrtAutoGood,151708004999,2017-03-01 12:27:59.377
SrtAutoGood,151708000271,2017-03-01 15:39:33.433
SrtAutoGood,151709002290,2017-03-02 08:13:09.367
